# 1.23994e-05, 1.39915e-05, 1.55331e-05, 2.01994e-05, 27.3767, 11.0345, 36.2964, 11.1316, 8.38814, 16.9748, 6.84854, 11.6339, 18.3873, 12.4813, 7.56103, 6.18407, 0.000219485, 0.000380243, 29.0935, 12.0582, 7.31879, 8.7914, 7.88186, 6.37159, 0.00204866, 0.0527258, 0.00193648, 0.51883, 0.461323, 0.528944, 0.301322, 0.417068, 0.562863, 0.328624, 0.432964, 0.504843, 0.0035343, 0.980252, 0.877111, 0.00749917, 0.812107, 1.1156, 0.948874, 1.16908, 1.03418, 1.05081, 0.881703, 1.20705, 0.887306, 1.09919, 1.05159, 0.954951, 1.06329, 0.90057, 0.899983, 1.04929, 0.918476, 0.950449, 0.971977, 1.07376, 0.260153, 1.11308, 1.12904, 1.18891, 1.0729, 0.9055, 0.88027, 1.03834, 1.03939, 1.14016, 0.912805, 1.15782
-137.005,0.847602,0.0767358,6,63,0,172.861,0.99651,-6.13993,14.0306,-1.42063,0.0572029,9.73504,14.6762,1.54938,-0.119053,0.0885281,-0.929825,1.4412,0.999019,2.09756,-0.513271,0.607599,0.00401327,-1.43392,-12.8845,0.196776,-0.0307047,1.25211,-13.0833,0.639893,20.1701,1.66121,0.152273,1.04215,0.483202,1.21803,-0.15628,0.567448,0.483202,1.21803,-0.15628,0.567448,11.93,0.925791,0.175125,1.84841,0.0246864,2.09655,-0.507217,0.393359,1.43716,1.1185,1.89176,3.00966,0.184337,1.20385,2.03172,0.860257,-0.00187078,1.20245,0.941533,0.419595,-0.0134323,1.44237,0.491286,0.853961,0.793358,1.33414,2.42243,2.76976,4.69196,1.90268,2.40413,0.0647045,0.466477,1.41008,2.25657,-0.295725,0.703423,0.820471,0.464681,0.980803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-13.161
-146.019,0.763631,0.0767358,6,63,0,174.604,0.99533,7.47156,-2.0879,3.02093,0.0591803,5.23004,1.02801,2.59282,-0.11893,-5.38349,0.0594028,1.4762,0.992972,-4.35078,1.02718,2.6351,-0.0103042,-3.49191,-21.6964,0.0660564,0.0293033,-2.02967,-8.43635,0.0263264,15.8807,1.39306,0.321128,0.0811086,1.31471,-1.60844,-0.75955,-0.0323769,1.31471,-1.60844,-0.75955,-0.0323769,12.2842,1.9067,1.86604,0.797361,-0.00981631,-0.113502,3.35514,1.68075,0.818875,1.00295,0.0400331,-0.90598,2.14647,0.525497,0.0944999,0.166135,0.0290588,1.23267,0.663156,1.03957,0.522759,0.569693,1.45232,0.330628,1.09164,0.808061,0.412146,-0.0401596,3.94854,0.123716,-0.776854,1.7864,1.41789,0.730261,0.385234,1.6508,1.29536,1.43569,1.98014,0.903921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-21.0462
-138.772,0.998026,0.0767358,6,63,0,172.337,0.996646,6.41648,-3.63058,0.923336,0.0548998,4.7281,-1.84026,3.83693,-0.118609,-5.28028,-5.72239,-0.45889,0.99939,-3.39745,-1.95929,0.512962,-0.00170404,2.41117,-26.255,0.571504,-0.0231785,1.97486,-11.8822,2.43927,17.9348,0.573723,0.0522621,2.55926,-0.614731,-0.601219,-0.103988,0.285042,-0.614731,-0.601219,-0.103988,0.285042,12.5471,0.736168,0.229144,0.245429,0.0208388,2.86721,1.88837,1.06951,1.31554,2.3711,1.2493,1.7719,2.28346,0.691048,0.484877,2.47917,-0.0386458,0.532883,0.527591,0.752693,2.80568,-0.680424,1.20618,0.770688,0.925683,-0.07955,1.07094,1.76166,3.971,1.69458,0.898341,0.468962,2.28137,0.136498,1.11087,1.45712,1.32811,0.308553,-0.467999,1.82083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-18.4353
-138.276,0.889253,0.0767358,6,63,0,170.579,0.997203,1.81692,-6.55605,4.46906,0.0594103,-4.16085,-6.03485,-0.522869,-0.120399,-1.23901,-1.05853,-2.35545,0.992915,5.29964,0.589778,1.24616,0.0177335,0.889042,-20.2079,0.653011,-0.00665256,-2.21833,-15.9184,-0.753991,16.914,2.58008,2.0879,0.353117,1.48705,0.881151,-2.51121,1.07757,1.48705,0.881151,-2.51121,1.07757,11.6223,0.42331,3.03675,6.01748,-0.0108233,-0.639796,1.20771,0.553834,0.617317,0.0767207,1.55253,-0.319973,0.916349,1.8207,2.03017,1.85405,0.133231,1.19996,1.46302,2.34845,0.81188,1.66606,0.569742,1.24895,0.448889,2.47462,0.756913,0.221749,4.75178,1.1331,0.652055,0.802248,1.20172,1.78665,2.27837,1.62031,0.352672,0.375304,3.02994,-0.635237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-17.8434
-133.232,0.990106,0.0767358,6,63,0,164.725,0.995426,-1.1795,-12.1118,0.273669,0.0575919,-0.315183,-9.23305,2.75601,-0.117497,0.86155,-3.56597,1.41232,0.996421,-2.19363,-0.971048,-0.645688,0.00165452,0.173353,-16.256,-1.30475,0.00913504,1.00858,-10.7474,0.706385,15.6721,0.45646,0.608867,1.66523,0.945768,-0.141601,-0.941563,0.267465,0.945768,-0.141601,-0.941563,0.267465,12.1748,0.448641,1.47003,0.631789,0.0706,-0.013637,1.69361,1.10573,-0.270378,0.872338,1.32494,2.10645,0.984444,0.734404,0.549085,1.04504,0.164897,0.982654,1.10495,1.66638,1.43449,0.648658,1.69013,1.9295,1.17539,0.601863,-0.31775,0.289402,5.36746,1.98642,1.58116,1.81131,1.16797,2.32796,2.69066,1.45605,-0.0720821,0.381881,2.50618,0.421653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-16.6411
-136.04,0.989835,0.0767358,6,63,0,162.289,0.999328,-2.2396,-9.66713,1.58701,0.0577683,-2.332,-10.2272,0.923399,-0.11965,2.47036,-8.29794,-3.14784,0.99568,3.34878,-6.83912,8.09501,0.00887178,-0.724119,-5.35941,1.13919,-0.00583401,-1.22452,-6.73676,-4.01736,19.4618,0.373042,0.888256,1.41082,0.339414,-0.382587,-0.8546,0.174853,0.339414,-0.382587,-0.8546,0.174853,10.8309,0.789904,0.837066,0.0595743,-0.00550929,1.44364,-0.456167,0.611415,2.09071,0.490713,0.917187,1.31723,2.32468,0.163906,2.15912,0.0209571,-0.0175013,1.62619,0.104886,0.855188,0.612774,1.50156,0.614873,0.000965707,0.703023,1.09927,-0.477347,0.489268,3.87377,0.794382,-0.7298,1.13598,1.101,-0.345727,-0.178382,-0.171188,0.474629,0.737885,0.476094,0.547702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-18.0883
-135.716,0.922745,0.0767358,6,63,0,167.497,0.999919,-2.61759,-9.37901,1.40522,0.0575209,-2.01756,-9.70797,0.031954,-0.120045,1.95357,-9.26248,-2.73171,0.994411,3.49161,-7.24384,7.95469,0.00661735,-0.921683,-5.73172,1.09946,-0.00856133,-1.33347,-6.43865,-4.34503,19.4202,0.398791,0.668962,1.27528,0.543465,-0.465715,-0.65823,0.308368,0.543465,-0.465715,-0.65823,0.308368,11.0075,1.0372,0.660203,0.120672,0.00357355,1.25546,-0.774445,0.691859,2.10859,0.367644,0.811026,1.35943,2.39002,0.256848,2.18149,0.0194892,-0.0517381,1.679,0.247717,0.799409,0.452554,1.29527,0.592858,0.0469921,0.585438,1.06109,-0.681795,0.722901,3.82,0.825332,-0.8201,1.2736,1.10517,-0.384675,-0.196154,-0.36277,0.521592,0.745943,0.510143,0.624755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-19.2858
-152.181,0.94651,0.0767358,6,63,0,183.191,0.9944,1.99151,-10.8316,-0.200669,0.0522863,-0.196608,-8.34185,2.13388,-0.113583,-1.09749,-8.05528,-3.85316,0.99238,0.791821,-4.53176,10.7352,0.0354882,1.91369,-5.13674,1.34037,0.0145826,0.784731,-5.72908,-1.02818,20.6859,0.460581,0.142617,0.833937,1.48264,-0.79705,-0.159385,0.280743,1.48264,-0.79705,-0.159385,0.280743,11.046,3.25038,0.190551,0.145621,-0.0473286,1.80371,-0.870656,1.20095,1.96503,0.0312476,0.65496,2.42693,1.91932,-0.131819,1.48438,-0.450892,-0.102506,1.2948,1.37326,0.154926,-0.487678,0.742625,0.588803,-1.17869,-0.115551,0.986192,0.741553,1.6392,3.97653,1.19465,-0.688555,2.75566,0.42669,0.513648,0.741538,-0.118226,0.235846,0.136425,-0.161487,-0.152749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.027
-141.633,0.899125,0.0767358,6,63,0,188.029,0.994475,0.410903,-0.305752,0.620648,0.0621628,-1.02895,-10.323,-1.12741,-0.123373,-0.508695,-2.48106,4.45806,1.00009,1.26768,-5.4964,8.79117,-0.00725263,1.25947,-1.47073,-0.701446,-0.0254362,-1.20603,-3.44336,0.227106,15.8899,1.29665,1.80729,2.91411,1.25376,0.254701,-0.35192,-1.70265,1.25376,0.254701,-0.35192,-1.70265,12.5397,0.2692,0.0901597,1.01407,-0.0352097,1.51025,2.48781,0.30669,-0.898278,1.81871,-0.685148,0.683497,0.571024,1.60207,-0.15919,2.16988,0.0904173,-0.647543,1.27506,-0.0345059,0.876695,0.0481103,2.39007,0.589645,0.709841,-0.307387,1.27585,0.75207,4.95342,-0.161056,1.59138,0.689321,0.0525635,-0.638009,1.75112,1.68057,1.16537,1.30208,1.03442,2.64555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-22.6129
-147.202,0.869868,0.0767358,6,63,0,181.777,0.997724,0.661919,-1.7632,0.248168,0.0574987,-0.233855,-9.96551,-1.9378,-0.12398,-1.36373,-0.0769806,6.33545,0.998245,-2.23341,-11.7781,10.3642,-0.0130411,1.25769,-0.686682,-1.14778,-0.0141391,1.18977,-2.68432,-2.38645,16.2873,1.98279,0.63241,1.99195,1.03501,-0.411965,-0.0876941,-1.56515,1.03501,-0.411965,-0.0876941,-1.56515,11.8151,0.461256,0.0249359,1.23844,0.00814119,0.589105,2.90989,0.504403,-0.934227,1.06728,-0.718243,1.60554,1.84882,2.84306,-0.270862,2.57546,0.183734,0.5298,2.16347,-0.870215,1.41563,0.328912,0.726353,-0.137143,1.52187,-0.113051,1.05787,-0.262747,4.90423,-0.442824,0.968527,0.273119,1.67986,-0.110752,0.320491,2.6942,1.68224,1.31694,0.812678,1.82276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-19.7177
-139.657,0.942148,0.0767358,6,63,0,183.603,0.994541,2.01992,2.55423,0.776717,0.0571819,-0.990645,-6.70124,2.06668,-0.112667,-1.30104,1.78449,0.643328,0.993592,0.517546,-1.1311,5.00201,0.00143814,-0.931692,2.00024,1.18469,0.0246385,0.698885,-10.2749,4.70166,18.0581,1.39208,2.52746,0.88261,0.179147,0.662071,0.564402,0.0257838,0.179147,0.662071,0.564402,0.0257838,11.0784,0.850033,0.15654,0.23129,0.0934858,-0.356189,0.962237,1.5274,1.17894,0.392265,0.17944,-0.146375,0.502911,-0.219493,1.51488,-1.47252,0.0393332,1.43372,1.24168,2.02952,0.206235,1.77619,1.49702,2.3276,1.72352,0.616191,0.146091,0.373527,4.74382,0.430133,0.556689,1.04194,2.12719,0.375233,0.589654,1.68089,-0.0358611,-1.33454,0.0242664,-1.42441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-20.2779
-138.699,0.991491,0.0767358,6,63,0,174.761,0.997424,1.40626,0.589209,1.14605,0.0561828,0.984607,-5.82221,1.18983,-0.122001,-0.711054,-2.21116,0.735849,0.987129,0.405116,-0.851598,1.34746,0.00473141,-0.454671,-0.318482,0.239567,0.0164364,0.618919,-7.71649,0.0930617,17.3445,1.31965,1.45926,5.52243,-0.199072,0.00740763,-0.0463094,-0.862489,-0.199072,0.00740763,-0.0463094,-0.862489,11.6747,0.543331,0.0473791,0.333148,0.134614,-0.00176069,1.01688,0.910321,2.26335,2.27463,-0.137484,-0.662733,1.26492,-0.214173,0.718543,0.0940862,0.0577369,-0.699424,1.10905,1.63677,1.04866,0.615772,0.546832,2.40617,0.557417,0.942306,-0.665774,0.965334,4.87456,1.52125,0.867307,0.297475,2.18719,1.40167,0.606541,1.38776,0.343801,-0.848204,-0.0503744,-1.98272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-22.9702
-144.946,0.902,0.0767358,6,63,0,176.566,0.996407,1.55079,-0.0342856,-2.83978,0.0564396,-0.458182,4.54021,0.741532,-0.117583,1.33598,4.602,-0.730517,1.00399,1.60232,1.24739,1.60426,-0.00935572,0.672235,-2.30427,0.0233874,-0.0140736,-1.73686,5.96305,-0.364471,18.5059,0.637437,0.168081,0.215964,1.0031,-0.0905436,0.060471,-0.0787469,1.0031,-0.0905436,0.060471,-0.0787469,12.5477,0.974263,0.117191,0.994513,-0.117574,2.10974,2.64778,1.09764,0.150152,1.10921,0.142787,3.01342,0.198336,3.20221,0.767457,2.04234,0.122796,1.70217,-0.803387,0.919989,0.258605,1.1205,0.726694,-0.482433,0.832524,0.721093,0.687511,1.51025,4.65922,1.03984,1.74267,1.6315,-0.0144603,-0.380379,1.30364,2.53816,0.984603,2.60059,3.02918,3.87536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-19.6352
-148.624,0.865102,0.0767358,6,63,0,200.555,0.995992,1.42963,1.1044,0.740011,0.0579849,2.19988,-3.56874,1.07423,-0.119688,-0.85998,1.40766,-5.32071,1.0035,1.54467,4.61217,4.1419,0.0117469,-0.810067,1.7531,0.118878,-0.0138039,6.96586,3.54948,0.0339381,19.845,3.62001,2.48037,0.510717,-0.287437,0.506966,-0.749899,0.802502,-0.287437,0.506966,-0.749899,0.802502,10.7673,0.149124,0.234704,1.97936,-0.0119301,0.703032,0.150042,0.294745,0.542308,-0.456862,1.76279,-0.38306,2.2004,-0.490165,1.60331,0.516553,0.062427,0.0162662,1.33678,1.48418,3.7366,1.40078,0.744963,2.39818,0.145234,1.53339,-0.042671,1.81093,5.40165,-1.34781,0.933104,1.48143,1.69157,0.121812,2.20255,-1.33278,1.15354,-1.33103,1.06269,0.509778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-16.4154
